,Account Name,Tweet Date,Tweet ID,Text,Favorite Count,Retweet Count,Language,Account Created Date,Followers Count,Account Location,Compound,Positive,Negative,Neutral
0,btcecom,Fri Sep 15 20:11:39 +0000 2017,908785405117550594,https://t.co/lNhIxs51dg let's go trade! subscribe to @WEXnz for futher updates.,357,153,en,Wed Aug 10 10:29:50 +0000 2011,55204,,0.0,0.0,0.0,1.0
1,btcecom,Thu Sep 14 15:10:46 +0000 2017,908347296567488512,https://t.co/wqAqlXbHgl final news #btce,190,56,en,Wed Aug 10 10:29:50 +0000 2011,55204,,0.0,0.0,0.0,1.0
2,btcecom,Wed Sep 13 16:22:49 +0000 2017,908003040845811712,https://t.co/VEtTIlCFp8 #btce,101,36,und,Wed Aug 10 10:29:50 +0000 2011,55204,,0.0,0.0,0.0,1.0
3,btcecom,Tue Sep 12 08:30:27 +0000 2017,907521779828228096,https://t.co/tzhzBU1CMT #btce,84,30,und,Wed Aug 10 10:29:50 +0000 2011,55204,,0.0,0.0,0.0,1.0
4,btcecom,Mon Sep 11 06:40:16 +0000 2017,907131661350985730,https://t.co/ERGYOpwkSh #btce,83,28,und,Wed Aug 10 10:29:50 +0000 2011,55204,,0.0,0.0,0.0,1.0
5,btcecom,Wed Sep 06 21:03:01 +0000 2017,905536838785536000,https://t.co/szyRsmqYp8 #btce,107,23,und,Wed Aug 10 10:29:50 +0000 2011,55204,,0.0,0.0,0.0,1.0
6,btcecom,Tue Sep 05 18:57:32 +0000 2017,905142875318571009,Bitcoin Cash from the first wave was sent #btce,141,41,en,Wed Aug 10 10:29:50 +0000 2011,55204,,0.0,0.0,0.0,1.0
7,btcecom,Tue Sep 05 18:57:06 +0000 2017,905142764005974016,Bitcoin Cash первой волны был отправлен #btce,86,19,ru,Wed Aug 10 10:29:50 +0000 2011,55204,,0.0,0.0,0.0,1.0
8,btcecom,Sat Sep 02 19:33:48 +0000 2017,904064838619373568,https://t.co/6omZ2NfcxJ #btce,118,19,und,Wed Aug 10 10:29:50 +0000 2011,55204,,0.0,0.0,0.0,1.0
9,btcecom,Sat Sep 02 19:31:56 +0000 2017,904064366772760576,https://t.co/KU4idRraye update #btce,105,51,en,Wed Aug 10 10:29:50 +0000 2011,55204,,0.0,0.0,0.0,1.0
10,btcecom,Fri Sep 01 20:22:27 +0000 2017,903714691465150464,https://t.co/KU4idRraye #btce,155,40,und,Wed Aug 10 10:29:50 +0000 2011,55204,,0.0,0.0,0.0,1.0
11,btcecom,Thu Aug 31 14:03:56 +0000 2017,903257047256317952,https://t.co/EziLHxZQ2I online #btce,642,212,en,Wed Aug 10 10:29:50 +0000 2011,55204,,0.0,0.0,0.0,1.0
