,Account Name,Tweet Date,Tweet ID,Text,Favorite Count,Retweet Count,Language,Account Created Date,Followers Count,Account Location,Compound,Positive,Negative,Neutral
0,PerianneDC,Sun Mar 18 00:00:50 +0000 2018,975160060694401024,RT @coindesk: PUBLIC NOTICE: Our reporter @blr13's account has been hacked. https://t.co/mg6s0gFd3l,0,209,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",-0.4019,0.0,0.197,0.803
1,PerianneDC,Fri Mar 16 19:12:41 +0000 2018,974725158073184256,@Disruptepreneur @DianacBiggs @starkness @Catheryne_N @e_rossiello ...I quit going to industry events after 9pm to avoid the bros.,4,0,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",-0.296,0.0,0.121,0.879
2,PerianneDC,Tue Mar 13 02:22:38 +0000 2018,973383806555213824,"RT @andrejtrcek: City authorities of Kranj (Slovenia) placed a statue shaped as a Bitcoin logo at the roundabout near the city center.
Link…",0,246,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.0,0.0,0.0,1.0
3,PerianneDC,Sun Mar 11 14:22:21 +0000 2018,972840154258923526,"@queentatiana @cryptomediahub @ChamberDigital Tatiana, you’re an amazing musician. Thank you for performing at the Summit. 🎶",3,1,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.743,0.326,0.0,0.674
4,PerianneDC,Sun Mar 11 14:18:44 +0000 2018,972839241498660864,RT @cryptomediahub: What a great conference! We spent time w/ incredibly forward thinking &amp; innovative people &amp; enjoyed some truly interest…,0,5,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.9259,0.457,0.0,0.543
5,PerianneDC,Fri Mar 09 03:13:26 +0000 2018,971947036705742848,Happy International Women’s Day! We had an amazing day at the #DCblockchain Summit @gogoSlava https://t.co/2xcaQY9DJq,32,3,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.8313,0.375,0.0,0.625
6,PerianneDC,Thu Mar 08 22:38:48 +0000 2018,971877926013755399,"Blockchain will connect the internet of everything, including identity, trade finance, IoT, energy... @anannra keyn… https://t.co/89MllXHZxy",33,10,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.0,0.0,0.0,1.0
7,PerianneDC,Thu Mar 08 22:15:56 +0000 2018,971872168689786880,"RT @RepTomEmmer: Great to participate, thanks for having me! #DCBlockchain https://t.co/UmXwoG3gSG",0,3,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.807,0.448,0.0,0.552
8,PerianneDC,Thu Mar 08 19:56:58 +0000 2018,971837196503220224,“Blockchain all about empowering the individual.” Thank you to @RepTomEmmer for joining us at the #DCBlockchain Sum… https://t.co/wwNxbYjvqS,228,76,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.3612,0.128,0.0,0.872
9,PerianneDC,Thu Mar 08 15:28:07 +0000 2018,971769541251526658,"A true leader and community builder, @DBTreat is actively supporting and collaborating with competitors, non-profit… https://t.co/NLzJepAUOU",2,2,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.7906,0.4,0.0,0.6
10,PerianneDC,Thu Mar 08 15:27:47 +0000 2018,971769456581111809,“In the very specific case of smart contracts additional legislation is not necessary... and has the potential to h… https://t.co/hchMIR3nGZ,11,5,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.4019,0.124,0.0,0.876
11,PerianneDC,Thu Mar 08 15:16:08 +0000 2018,971766525572022273,"“I hope the true narrative around bitcoin will come back to focus on the technology,” (not price) says @coindesk CE… https://t.co/3x5ElweXFQ",53,25,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.6908,0.231,0.0,0.769
12,PerianneDC,Thu Mar 08 14:45:40 +0000 2018,971758855909724160,"RT @ChamberDigital: .@PerianneDC outlines the top 5 policy priorities for @ChamberDigital and our members:
1. Tokens and ICOs 
2. Smart con…",0,12,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.5423,0.2,0.0,0.8
13,PerianneDC,Thu Mar 08 14:24:16 +0000 2018,971753472868716544,"“Adoption [of tokens] is going to need guardrails, but these guardrails cannot inhibit Innovation,” said Rep. David… https://t.co/btJjVmWLoa",22,12,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.4168,0.14,0.0,0.86
14,PerianneDC,Thu Mar 08 04:25:31 +0000 2018,971602788928061442,Thank you @CFTCquintenz for your thoughtful comments at the #DCBlockchain Summit today! https://t.co/3bGUBwzdHd,19,3,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.6588,0.329,0.0,0.671
15,PerianneDC,Wed Mar 07 18:45:06 +0000 2018,971456723235082241,Bitcoin’s dominance is declining. The majority of growth is coming from altcoins. Will there be a market consolidat… https://t.co/kFFnljxQKY,41,15,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.5267,0.216,0.0,0.784
16,PerianneDC,Wed Mar 07 16:22:20 +0000 2018,971420794239750144,Today is the day! The #DCBlockchain Summit starts at 1pm ET. Tune into the livestream to catch @JihanWu’s anticipat… https://t.co/PJeNs64r9z,154,47,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.0,0.0,0.0,1.0
17,PerianneDC,Mon Mar 05 21:36:26 +0000 2018,970775065150271489,RT @giancarloCFTC: Congratulations Perianne!  You have built something quite remarkable https://t.co/tIteuXN263,0,75,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.8436,0.473,0.0,0.527
18,PerianneDC,Mon Mar 05 16:38:40 +0000 2018,970700129559867393,RT @msbgu: Prof @PerianneDC is helping to develop future FinTech professionals @msbgu. Learn how #fintech and #blockchain technology will r…,0,13,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.296,0.104,0.0,0.896
19,PerianneDC,Fri Mar 02 22:31:58 +0000 2018,969701879004520448,The @ChamberDigital was founded in July ‘14 to support the adoption of #blockchain tech. Today we were featured in… https://t.co/QCWQxY1ljv,346,104,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.4019,0.124,0.0,0.876
20,PerianneDC,Sun Mar 18 00:00:50 +0000 2018,975160060694401024,RT @coindesk: PUBLIC NOTICE: Our reporter @blr13's account has been hacked. https://t.co/mg6s0gFd3l,0,209,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",-0.4019,0.0,0.197,0.803
21,PerianneDC,Fri Mar 16 19:12:41 +0000 2018,974725158073184256,@Disruptepreneur @DianacBiggs @starkness @Catheryne_N @e_rossiello ...I quit going to industry events after 9pm to avoid the bros.,4,0,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",-0.296,0.0,0.121,0.879
22,PerianneDC,Tue Mar 13 02:22:38 +0000 2018,973383806555213824,"RT @andrejtrcek: City authorities of Kranj (Slovenia) placed a statue shaped as a Bitcoin logo at the roundabout near the city center.
Link…",0,246,en,Tue Jun 07 17:31:12 +0000 2011,20643,"Washington, DC",0.0,0.0,0.0,1.0
